type	modified	license	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	recordnumber	recordedby	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	associatedmedia	associatedreferences	associatedsequences	associatedtaxa	othercatalognumbers	occurrenceremarks	organismid	organismname	organismscope	associatedoccurrences	associatedorganisms	previousidentifications	organismremarks	materialsampleid	eventid	fieldnumber	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	samplingprotocol	samplingeffort	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	minimumelevationinmeters	maximumelevationinmeters	verbatimelevation	minimumdepthinmeters	maximumdepthinmeters	verbatimdepth	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	footprintwkt	footprintsrs	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identificationqualifier	typestatus	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	scientificnameid	namepublishedinid	scientificname	acceptednameusage	originalnameusage	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	taxonremarks	lengthinmm	lengthtype	lengthunitsinferred	massing	massunitsinferred	underivedlifestage	underivedsex	dataset_url	dataset_citation	gbifdatasetid	gbifpublisherid	dataset_contact_email	dataset_contact	dataset_pubdate	lastindexed	migrator_version	hasmedia	hastissue	wascaptive	isfossil	isarch	vntype	haslength
PhysicalObject	2019-09-18 05:58:18.0	http://arctosdb.org/home/data/		http://vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:216465?seid=436025. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	http://arctos.database.museum/guid/MSB:Mamm:216465	MSB	14		MSB	Mammal specimens		PreservedSpecimen			sex=male	http://arctos.database.museum/guid/MSB:Mamm:216465?seid=436025	MSB:Mamm:216465	149	Collector(s): James Derr	1	male				managed		blood (dry)						NK=198817; collector number=149; original identifier=NBR-1441; secondary identifier=42111B235F		http://arctos.database.museum/guid/MSB:Mamm:216465					<i>Bos bison</i> (accepted ID) identified by unknown on 1999-10-01; method: legacy					1999-10-01		274	274	1999	10	01	10/1/1999								North America, United States, Montana, National Bison Range	North America				United States		Montana			No specific locality recorded.	National Bison Range									Jason L. Malaney		47.32893	-114.22375	World Geodetic System 1984	5175		47.32893/-114.22375			decimal degrees				Jason L. Malaney	2010-05-18	BioGeoMancer	BioGeomancer Workbench	unverified																					A		unknown	1999-10-01		legacy				Bos bison					Animalia; Chordata; Mammalia; Artiodactyla; Bovidae;  Linnaeus, 1758	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos		bison		species				ICZN									male		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2019-07-07	2019-09-22	no migrator	0	1	1	0	0	specimen	0
PhysicalObject	2019-09-18 05:58:18.0	http://arctosdb.org/home/data/		http://vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:216466?seid=1335952. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	http://arctos.database.museum/guid/MSB:Mamm:216466	MSB	14		MSB	Mammal specimens		PreservedSpecimen			sex=male	http://arctos.database.museum/guid/MSB:Mamm:216466?seid=1335952	MSB:Mamm:216466	274	Collector(s): James Derr	1	male				managed		blood (dry)						NK=198818; collector number=274; original identifier=NBR-1442; secondary identifier=4211366B38		http://arctos.database.museum/guid/MSB:Mamm:216466					<i>Bos bison</i> (accepted ID) identified by unknown on 1999-10-01; method: legacy					1999-10-01		274	274	1999	10	01	10/1/1999								North America, United States, Montana, National Bison Range	North America				United States		Montana			No specific locality recorded.	National Bison Range									Jason L. Malaney		47.32893	-114.22375	World Geodetic System 1984	5175		47.32893/-114.22375			decimal degrees				Jason L. Malaney	2010-05-18	BioGeoMancer	BioGeomancer Workbench	unverified																					A		unknown	1999-10-01		legacy				Bos bison					Animalia; Chordata; Mammalia; Artiodactyla; Bovidae;  Linnaeus, 1758	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos		bison		species				ICZN									male		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2019-07-07	2019-09-22	no migrator	0	1	1	0	0	specimen	0
PhysicalObject	2019-09-18 05:58:18.0	http://arctosdb.org/home/data/		http://vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:216520?seid=749256. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	http://arctos.database.museum/guid/MSB:Mamm:216520	MSB	14		MSB	Mammal specimens		PreservedSpecimen			sex=male	http://arctos.database.museum/guid/MSB:Mamm:216520?seid=749256	MSB:Mamm:216520	80	Collector(s): James Derr	1	male				managed		blood (dry)						NK=198863; collector number=80; original identifier=NBR-1488; secondary identifier=42111C3D36		http://arctos.database.museum/guid/MSB:Mamm:216520					<i>Bos bison</i> (accepted ID) identified by unknown on 1999-10-01; method: legacy					1999-10-01		274	274	1999	10	01	10/1/1999								North America, United States, Montana, National Bison Range	North America				United States		Montana			No specific locality recorded.	National Bison Range									Jason L. Malaney		47.32893	-114.22375	World Geodetic System 1984	5175		47.32893/-114.22375			decimal degrees				Jason L. Malaney	2010-05-18	BioGeoMancer	BioGeomancer Workbench	unverified																					A		unknown	1999-10-01		legacy				Bos bison					Animalia; Chordata; Mammalia; Artiodactyla; Bovidae;  Linnaeus, 1758	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos		bison		species				ICZN									male		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2019-07-07	2019-09-22	no migrator	0	1	1	0	0	specimen	0
PhysicalObject	2019-09-18 05:58:18.0	http://arctosdb.org/home/data/		http://vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:216522?seid=1651076. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	http://arctos.database.museum/guid/MSB:Mamm:216522	MSB	14		MSB	Mammal specimens		PreservedSpecimen			sex=female	http://arctos.database.museum/guid/MSB:Mamm:216522?seid=1651076	MSB:Mamm:216522	97	Collector(s): James Derr	1	female				managed		blood (dry)						NK=198865; collector number=97; original identifier=NBR-1490; secondary identifier=4211172D6C		http://arctos.database.museum/guid/MSB:Mamm:216522					<i>Bos bison</i> (accepted ID) identified by unknown on 1999-10-01; method: legacy					1999-10-01		274	274	1999	10	01	10/1/1999								North America, United States, Montana, National Bison Range	North America				United States		Montana			No specific locality recorded.	National Bison Range									Jason L. Malaney		47.32893	-114.22375	World Geodetic System 1984	5175		47.32893/-114.22375			decimal degrees				Jason L. Malaney	2010-05-18	BioGeoMancer	BioGeomancer Workbench	unverified																					A		unknown	1999-10-01		legacy				Bos bison					Animalia; Chordata; Mammalia; Artiodactyla; Bovidae;  Linnaeus, 1758	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos		bison		species				ICZN									female		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2019-07-07	2019-09-22	no migrator	0	1	1	0	0	specimen	0
PhysicalObject	2019-09-18 05:58:18.0	http://arctosdb.org/home/data/		http://vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:216523?seid=86830. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	http://arctos.database.museum/guid/MSB:Mamm:216523	MSB	14		MSB	Mammal specimens		PreservedSpecimen			sex=female	http://arctos.database.museum/guid/MSB:Mamm:216523?seid=86830	MSB:Mamm:216523	106	Collector(s): James Derr	1	female				managed		blood (dry)						NK=198866; collector number=106; original identifier=NBR-1491; secondary identifier=4211212003		http://arctos.database.museum/guid/MSB:Mamm:216523					<i>Bos bison</i> (accepted ID) identified by unknown on 1999-10-01; method: legacy					1999-10-01		274	274	1999	10	01	10/1/1999								North America, United States, Montana, National Bison Range	North America				United States		Montana			No specific locality recorded.	National Bison Range									Jason L. Malaney		47.32893	-114.22375	World Geodetic System 1984	5175		47.32893/-114.22375			decimal degrees				Jason L. Malaney	2010-05-18	BioGeoMancer	BioGeomancer Workbench	unverified																					A		unknown	1999-10-01		legacy				Bos bison					Animalia; Chordata; Mammalia; Artiodactyla; Bovidae;  Linnaeus, 1758	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos		bison		species				ICZN									female		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2019-07-07	2019-09-22	no migrator	0	1	1	0	0	specimen	0
PhysicalObject	2019-09-18 05:58:18.0	http://arctosdb.org/home/data/		http://vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:216524?seid=1235697. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	http://arctos.database.museum/guid/MSB:Mamm:216524	MSB	14		MSB	Mammal specimens		PreservedSpecimen			sex=female	http://arctos.database.museum/guid/MSB:Mamm:216524?seid=1235697	MSB:Mamm:216524	199	Collector(s): James Derr	1	female				managed		blood (dry)						NK=198867; collector number=199; original identifier=NBR-1492; secondary identifier=4211236710		http://arctos.database.museum/guid/MSB:Mamm:216524					<i>Bos bison</i> (accepted ID) identified by unknown on 1999-10-01; method: legacy					1999-10-01		274	274	1999	10	01	10/1/1999								North America, United States, Montana, National Bison Range	North America				United States		Montana			No specific locality recorded.	National Bison Range									Jason L. Malaney		47.32893	-114.22375	World Geodetic System 1984	5175		47.32893/-114.22375			decimal degrees				Jason L. Malaney	2010-05-18	BioGeoMancer	BioGeomancer Workbench	unverified																					A		unknown	1999-10-01		legacy				Bos bison					Animalia; Chordata; Mammalia; Artiodactyla; Bovidae;  Linnaeus, 1758	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos		bison		species				ICZN									female		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2019-07-07	2019-09-22	no migrator	0	1	1	0	0	specimen	0
PhysicalObject	2019-09-18 05:58:18.0	http://arctosdb.org/home/data/		http://vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:216525?seid=1550995. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	http://arctos.database.museum/guid/MSB:Mamm:216525	MSB	14		MSB	Mammal specimens		PreservedSpecimen			sex=female	http://arctos.database.museum/guid/MSB:Mamm:216525?seid=1550995	MSB:Mamm:216525	211	Collector(s): James Derr	1	female				managed		blood (dry)						NK=198868; collector number=211; original identifier=NBR-1493; secondary identifier=4211266843		http://arctos.database.museum/guid/MSB:Mamm:216525					<i>Bos bison</i> (accepted ID) identified by unknown on 1999-10-01; method: legacy					1999-10-01		274	274	1999	10	01	10/1/1999								North America, United States, Montana, National Bison Range	North America				United States		Montana			No specific locality recorded.	National Bison Range									Jason L. Malaney		47.32893	-114.22375	World Geodetic System 1984	5175		47.32893/-114.22375			decimal degrees				Jason L. Malaney	2010-05-18	BioGeoMancer	BioGeomancer Workbench	unverified																					A		unknown	1999-10-01		legacy				Bos bison					Animalia; Chordata; Mammalia; Artiodactyla; Bovidae;  Linnaeus, 1758	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos		bison		species				ICZN									female		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2019-07-07	2019-09-22	no migrator	0	1	1	0	0	specimen	0
PhysicalObject	2019-09-18 05:58:18.0	http://arctosdb.org/home/data/		http://vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:216538?seid=770823. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	http://arctos.database.museum/guid/MSB:Mamm:216538	MSB	14		MSB	Mammal specimens		PreservedSpecimen			sex=female	http://arctos.database.museum/guid/MSB:Mamm:216538?seid=770823	MSB:Mamm:216538	28	Collector(s): James Derr	1	female				managed		blood (dry)						NK=198880; collector number=28; original identifier=NBR-1505; secondary identifier=42111CUE5C		http://arctos.database.museum/guid/MSB:Mamm:216538					<i>Bos bison</i> (accepted ID) identified by unknown on 1999-10-01; method: legacy					1999-10-01		274	274	1999	10	01	10/1/1999								North America, United States, Montana, National Bison Range	North America				United States		Montana			No specific locality recorded.	National Bison Range									Jason L. Malaney		47.32893	-114.22375	World Geodetic System 1984	5175		47.32893/-114.22375			decimal degrees				Jason L. Malaney	2010-05-18	BioGeoMancer	BioGeomancer Workbench	unverified																					A		unknown	1999-10-01		legacy				Bos bison					Animalia; Chordata; Mammalia; Artiodactyla; Bovidae;  Linnaeus, 1758	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos		bison		species				ICZN									female		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2019-07-07	2019-09-22	no migrator	0	1	1	0	0	specimen	0
PhysicalObject	2019-09-18 05:58:18.0	http://arctosdb.org/home/data/		http://vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:216539?seid=321969. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	http://arctos.database.museum/guid/MSB:Mamm:216539	MSB	14		MSB	Mammal specimens		PreservedSpecimen			sex=female	http://arctos.database.museum/guid/MSB:Mamm:216539?seid=321969	MSB:Mamm:216539	205	Collector(s): James Derr	1	female				managed		blood (dry)						NK=198872; collector number=205; original identifier=NBR-1497; secondary identifier=4210095E4B		http://arctos.database.museum/guid/MSB:Mamm:216539					<i>Bos bison</i> (accepted ID) identified by unknown on 1999-10-01; method: legacy					1999-10-01		274	274	1999	10	01	10/1/1999								North America, United States, Montana, National Bison Range	North America				United States		Montana			No specific locality recorded.	National Bison Range									Jason L. Malaney		47.32893	-114.22375	World Geodetic System 1984	5175		47.32893/-114.22375			decimal degrees				Jason L. Malaney	2010-05-18	BioGeoMancer	BioGeomancer Workbench	unverified																					A		unknown	1999-10-01		legacy				Bos bison					Animalia; Chordata; Mammalia; Artiodactyla; Bovidae;  Linnaeus, 1758	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos		bison		species				ICZN									female		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2019-07-07	2019-09-22	no migrator	0	1	1	0	0	specimen	0
PhysicalObject	2019-09-18 05:58:18.0	http://arctosdb.org/home/data/		http://vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:216540?seid=1335951. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	http://arctos.database.museum/guid/MSB:Mamm:216540	MSB	14		MSB	Mammal specimens		PreservedSpecimen			sex=male	http://arctos.database.museum/guid/MSB:Mamm:216540?seid=1335951	MSB:Mamm:216540	289	Collector(s): James Derr	1	male				managed		blood (dry)						NK=198873; collector number=289; original identifier=NBR-1498; secondary identifier=42110D5572		http://arctos.database.museum/guid/MSB:Mamm:216540					<i>Bos bison</i> (accepted ID) identified by unknown on 1999-10-01; method: legacy					1999-10-01		274	274	1999	10	01	10/1/1999								North America, United States, Montana, National Bison Range	North America				United States		Montana			No specific locality recorded.	National Bison Range									Jason L. Malaney		47.32893	-114.22375	World Geodetic System 1984	5175		47.32893/-114.22375			decimal degrees				Jason L. Malaney	2010-05-18	BioGeoMancer	BioGeomancer Workbench	unverified																					A		unknown	1999-10-01		legacy				Bos bison					Animalia; Chordata; Mammalia; Artiodactyla; Bovidae;  Linnaeus, 1758	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos		bison		species				ICZN									male		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2019-07-07	2019-09-22	no migrator	0	1	1	0	0	specimen	0
PhysicalObject	2019-09-18 05:58:18.0	http://arctosdb.org/home/data/		http://vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:216541?seid=364889. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	http://arctos.database.museum/guid/MSB:Mamm:216541	MSB	14		MSB	Mammal specimens		PreservedSpecimen			sex=female	http://arctos.database.museum/guid/MSB:Mamm:216541?seid=364889	MSB:Mamm:216541	258	Collector(s): James Derr	1	female				managed		blood (dry)						NK=198874; collector number=258; original identifier=NBR-1499; secondary identifier=42110D0C10		http://arctos.database.museum/guid/MSB:Mamm:216541					<i>Bos bison</i> (accepted ID) identified by unknown on 1999-10-01; method: legacy					1999-10-01		274	274	1999	10	01	10/1/1999								North America, United States, Montana, National Bison Range	North America				United States		Montana			No specific locality recorded.	National Bison Range									Jason L. Malaney		47.32893	-114.22375	World Geodetic System 1984	5175		47.32893/-114.22375			decimal degrees				Jason L. Malaney	2010-05-18	BioGeoMancer	BioGeomancer Workbench	unverified																					A		unknown	1999-10-01		legacy				Bos bison					Animalia; Chordata; Mammalia; Artiodactyla; Bovidae;  Linnaeus, 1758	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos		bison		species				ICZN									female		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2019-07-07	2019-09-22	no migrator	0	1	1	0	0	specimen	0
PhysicalObject	2019-09-18 05:58:18.0	http://arctosdb.org/home/data/		http://vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:216543?seid=500242. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	http://arctos.database.museum/guid/MSB:Mamm:216543	MSB	14		MSB	Mammal specimens		PreservedSpecimen			sex=female	http://arctos.database.museum/guid/MSB:Mamm:216543?seid=500242	MSB:Mamm:216543	128	Collector(s): James Derr	1	female				managed		blood (dry)						NK=198876; collector number=128; original identifier=NBR-1501; secondary identifier=42110C734B		http://arctos.database.museum/guid/MSB:Mamm:216543					<i>Bos bison</i> (accepted ID) identified by unknown on 1999-10-01; method: legacy					1999-10-01		274	274	1999	10	01	10/1/1999								North America, United States, Montana, National Bison Range	North America				United States		Montana			No specific locality recorded.	National Bison Range									Jason L. Malaney		47.32893	-114.22375	World Geodetic System 1984	5175		47.32893/-114.22375			decimal degrees				Jason L. Malaney	2010-05-18	BioGeoMancer	BioGeomancer Workbench	unverified																					A		unknown	1999-10-01		legacy				Bos bison					Animalia; Chordata; Mammalia; Artiodactyla; Bovidae;  Linnaeus, 1758	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos		bison		species				ICZN									female		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2019-07-07	2019-09-22	no migrator	0	1	1	0	0	specimen	0
PhysicalObject	2019-09-18 05:58:18.0	http://arctosdb.org/home/data/		http://vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:216550?seid=193450. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	http://arctos.database.museum/guid/MSB:Mamm:216550	MSB	14		MSB	Mammal specimens		PreservedSpecimen			sex=female	http://arctos.database.museum/guid/MSB:Mamm:216550?seid=193450	MSB:Mamm:216550	180	Collector(s): James Derr	1	female				managed		blood (dry)						NK=198894; collector number=180; original identifier=NBR-1519; secondary identifier=42111C1B1B		http://arctos.database.museum/guid/MSB:Mamm:216550					<i>Bos bison</i> (accepted ID) identified by unknown on 1999-10-01; method: legacy					1999-10-01		274	274	1999	10	01	10/1/1999								North America, United States, Montana, National Bison Range	North America				United States		Montana			No specific locality recorded.	National Bison Range									Jason L. Malaney		47.32893	-114.22375	World Geodetic System 1984	5175		47.32893/-114.22375			decimal degrees				Jason L. Malaney	2010-05-18	BioGeoMancer	BioGeomancer Workbench	unverified																					A		unknown	1999-10-01		legacy				Bos bison					Animalia; Chordata; Mammalia; Artiodactyla; Bovidae;  Linnaeus, 1758	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos		bison		species				ICZN									female		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2019-07-07	2019-09-22	no migrator	0	1	1	0	0	specimen	0
PhysicalObject	2019-09-18 05:58:18.0	http://arctosdb.org/home/data/		http://vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:216551?seid=1464988. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	http://arctos.database.museum/guid/MSB:Mamm:216551	MSB	14		MSB	Mammal specimens		PreservedSpecimen			sex=female	http://arctos.database.museum/guid/MSB:Mamm:216551?seid=1464988	MSB:Mamm:216551	155	Collector(s): James Derr	1	female				managed		blood (dry)						NK=198895; collector number=155; original identifier=NBR-1520; secondary identifier=42110C1608		http://arctos.database.museum/guid/MSB:Mamm:216551					<i>Bos bison</i> (accepted ID) identified by unknown on 1999-10-01; method: legacy					1999-10-01		274	274	1999	10	01	10/1/1999								North America, United States, Montana, National Bison Range	North America				United States		Montana			No specific locality recorded.	National Bison Range									Jason L. Malaney		47.32893	-114.22375	World Geodetic System 1984	5175		47.32893/-114.22375			decimal degrees				Jason L. Malaney	2010-05-18	BioGeoMancer	BioGeomancer Workbench	unverified																					A		unknown	1999-10-01		legacy				Bos bison					Animalia; Chordata; Mammalia; Artiodactyla; Bovidae;  Linnaeus, 1758	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos		bison		species				ICZN									female		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2019-07-07	2019-09-22	no migrator	0	1	1	0	0	specimen	0
